organization_name,person_name,end_date,source_url,organization_id,role,start_date
African National Congress (ANC),Cedric Thomas Frolick,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/629,za.org.pa.www/core_organisation/77,Member,
Ad Hoc Committee on President’s Submission in response to Public Protector’s Report,Cedric Thomas Frolick,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/629,za.org.pa.www/core_organisation/778,Chairperson,
First Nation Liberation Alliance (FINLA),Cedric William Laguma,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/7220,za.org.pa.www/core_organisation/783,Member,
African People's Convention (APC),Cekiswa Ramocwana,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/5008,za.org.pa.www/core_organisation/76,Member,
Democratic Alliance (DA),Celeste Heloise Barker,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/6399,za.org.pa.www/core_organisation/78,Member,
African National Congress (ANC),Celiwe Qhamkile Madlopha,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/716,za.org.pa.www/core_organisation/77,Member,
Public Works,Celiwe Qhamkile Madlopha,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/716,za.org.pa.www/core_organisation/230,Member,
Inkatha Freedom Party (IFP),Celukuthula Gugulethu Mkhulise-Khumalo,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/7464,za.org.pa.www/core_organisation/82,Member,
National Freedom Party (NFP),Ceniwe Judia Maqame,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/7743,za.org.pa.www/core_organisation/792,Member,
African National Congress (ANC),Cetshwayo Amon Msane,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/4437,za.org.pa.www/core_organisation/77,Member,
Pan Africanist Congress of Azania (PAC),Chabaku Niftus Sekgobela,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/8310,za.org.pa.www/core_organisation/79,Member,
Democratic Alliance (DA),Chabeli Salmon Nkhi,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/6482,za.org.pa.www/core_organisation/78,Member,
Patriotic Alliance (PA),Chantal Beryl Jones,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/8455,za.org.pa.www/core_organisation/795,Member,
First Nation Liberation Alliance (FINLA),Chantal Dawn Bruckner,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/7218,za.org.pa.www/core_organisation/783,Member,
Select Committee on Finance,Charel Jacobus De Beer,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1025,za.org.pa.www/core_organisation/116,Member,
NCOP Appropriations,Charel Jacobus De Beer,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1025,za.org.pa.www/core_organisation/198,Member,
NCOP Finance,Charel Jacobus De Beer,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1025,za.org.pa.www/core_organisation/202,Chairperson,
Constitutional Review Committee,Charel Jacobus De Beer,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1025,za.org.pa.www/core_organisation/170,Member,
African National Congress (ANC),Charel Jacobus De Beer,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1025,za.org.pa.www/core_organisation/77,Member,
Congress of the People (COPE),Charity Lerato Magongoa,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/6105,za.org.pa.www/core_organisation/75,Member,
Democratic Alliance (DA),Charleen Findlay,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/6595,za.org.pa.www/core_organisation/78,Member,
African National Congress (ANC),Charles Danny Kekana,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/671,za.org.pa.www/core_organisation/77,Member,
"Women, Youth, Children and People with Disability",Charles Danny Kekana,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/671,za.org.pa.www/core_organisation/247,Member,
Communications,Charles Danny Kekana,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/671,za.org.pa.www/core_organisation/169,Member,
Portfolio Committee On Communications,Charles Danny Kekana,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/671,za.org.pa.www/core_organisation/113,Member,
Patriotic Alliance (PA),Charles Henry Cilliers,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/8410,za.org.pa.www/core_organisation/795,Member,
Economic Freedom Fighters (EFF),Charles Malose Tlouane,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/6904,za.org.pa.www/core_organisation/810,Member,
Azanian People's Organisation (AZAPO),Charles Maredi Raphesu,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/5784,za.org.pa.www/core_organisation/80,Member,
African Christian Democratic Party (ACDP),Charles Mthokozisi Mahlangu,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/3991,za.org.pa.www/core_organisation/81,Member,
Azanian People's Organisation (AZAPO),Charles Mthombeni,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/5542,za.org.pa.www/core_organisation/80,Member,
African Christian Democratic Party (ACDP),Charl Francois Van Wyk,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/3997,za.org.pa.www/core_organisation/81,Member,
Azanian People's Organisation (AZAPO),Charlie Kubeka,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/5561,za.org.pa.www/core_organisation/80,Member,
Independent Civic Organisation of South Africa (ICOSA),Charlton Clamen Breda,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/7297,za.org.pa.www/core_organisation/785,Member,
"Freedom Front + (Vryheidsfront Plus, FF+)",Charl Van Der Westhuizen,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/9401,za.org.pa.www/core_organisation/83,Member,
Congress of the People (COPE),Charmaine Frances Van Niekerk,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/6031,za.org.pa.www/core_organisation/75,Member,
African National Congress (ANC),Charmaine Magdalene Manuel,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/4350,za.org.pa.www/core_organisation/77,Member,
Front Nasionaal/Front National (FN),Charmoney Wilhrisca Ehlers,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/7253,za.org.pa.www/core_organisation/784,Member,
Congress of the People (COPE),Cheesenar Nkosinathi Yako,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/5943,za.org.pa.www/core_organisation/75,Member,
Basic Education,Cheryllyn Dudley,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/614,za.org.pa.www/core_organisation/165,Alternate Member,
Health,Cheryllyn Dudley,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/614,za.org.pa.www/core_organisation/180,Alternate Member,
African Christian Democratic Party (ACDP),Cheryllyn Dudley,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/614,za.org.pa.www/core_organisation/81,Member,
International Relations and Cooperation,Cheryllyn Dudley,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/614,za.org.pa.www/core_organisation/186,Alternate Member,
Social Development,Cheryllyn Dudley,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/614,za.org.pa.www/core_organisation/238,Alternate Member,
Higher Education,Cheryllyn Dudley,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/614,za.org.pa.www/core_organisation/181,Alternate Member,
Portfolio Committee On International Relations and Co-operation,Cheryllyn Dudley,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/614,za.org.pa.www/core_organisation/127,Member,
Portfolio Committee On Social Development,Cheryllyn Dudley,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/614,za.org.pa.www/core_organisation/99,Member,
Independent Civic Organisation of South Africa (ICOSA),Chevrin Bennett,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/7343,za.org.pa.www/core_organisation/785,Member,
Congress of the People (COPE),Chicco Madikana Rasetsoke,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/6019,za.org.pa.www/core_organisation/75,Member,
Democratic Alliance (DA),Chimalidzo Eliot Magwira,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/6376,za.org.pa.www/core_organisation/78,Member,
African National Congress (ANC),CHINA DODOVU,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1358,za.org.pa.www/core_organisation/77,Member,
Patriotic Alliance (PA),Chinelle Shireen Stevens,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/8417,za.org.pa.www/core_organisation/795,Member,
Congress of the People (COPE),Choene Piet Mahlo,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/5899,za.org.pa.www/core_organisation/75,Member,
Democratic Alliance (DA),Choloane David Matsepe,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/6218,za.org.pa.www/core_organisation/78,Member,
Democratic Alliance (DA),Chris Bradley,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/6519,za.org.pa.www/core_organisation/78,Member,
Democratic Alliance (DA),Chris Francois Bekker,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/6281,za.org.pa.www/core_organisation/78,Member,
United Christian Democratic Party (UCDP),Chrishanda Sampson,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/8846,za.org.pa.www/core_organisation/84,Member,
Democratic Alliance (DA),CHRIS HATTINGH,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1359,za.org.pa.www/core_organisation/78,Member,
Democratic Alliance (DA),Chris Hattingh Bornman,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/6432,za.org.pa.www/core_organisation/78,Member,
Gender Committee,Chris Stali,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1364,za.org.pa.www/core_organisation/680,Committee Member,
Standing Committee on Premier,Chris Stali,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1364,za.org.pa.www/core_organisation/683,Committee Member,
Transport and Public Works,Chris Stali,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1364,za.org.pa.www/core_organisation/702,Committee Member,
Disabled and Youth Committee,Chris Stali,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1364,za.org.pa.www/core_organisation/685,Alternate Member,
Rules Committee,Chris Stali,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1364,za.org.pa.www/core_organisation/681,Alternate Member,
African National Congress (ANC),Chris Stali,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1364,za.org.pa.www/core_organisation/77,Member,
African National Congress (ANC),Christabel Monica Ntombimpela Guma,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/4304,za.org.pa.www/core_organisation/77,Member,
Democratic Alliance (DA),Chris Tembalihle Xangayi,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/6406,za.org.pa.www/core_organisation/78,Member,
Democratic Alliance (DA),Christiaan Frederik Beyers Smit,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/6371,za.org.pa.www/core_organisation/78,Member,
Democratic Alliance (DA),Christiaan Jacobus Steyl,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/6347,za.org.pa.www/core_organisation/78,Member,
Democratic Alliance (DA),Christiaan Johannes Bester,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/6606,za.org.pa.www/core_organisation/78,Member,
Front Nasionaal/Front National (FN),Christiaan Michael Fouche,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/7255,za.org.pa.www/core_organisation/784,Member,
Democratic Alliance (DA),Christiaan Neethling,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/6312,za.org.pa.www/core_organisation/78,Member,
Congress of the People (COPE),Christiaan Rudolf Liebenberg,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/6175,za.org.pa.www/core_organisation/75,Member,
Democratic Alliance (DA),Christian Hans Heinrich Hunsinger,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/6231,za.org.pa.www/core_organisation/78,Member,
Democratic Alliance (DA),Christian Hattingh,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/6601,za.org.pa.www/core_organisation/78,Member,
Democratic Alliance (DA),Christian Hendrik Boshoff,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/6256,za.org.pa.www/core_organisation/78,Member,
South African Progressive Civic Organisation (SAPCO),Christian Johannes George Leander,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/8623,za.org.pa.www/core_organisation/802,Member,
African Christian Democratic Party (ACDP),Christian Karl Peter Rohlssen,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/3911,za.org.pa.www/core_organisation/81,Member,
African National Congress (ANC),Christian Martin,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1365,za.org.pa.www/core_organisation/77,Member,
Cooperative Governance and Traditional Affairs,Christian Themba Msimang,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/826,za.org.pa.www/core_organisation/171,Alternate Member,
Public Service and Administration,Christian Themba Msimang,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/826,za.org.pa.www/core_organisation/229,Alternate Member,
Inkatha Freedom Party (IFP),Christian Themba Msimang,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/826,za.org.pa.www/core_organisation/82,Member,
Defence,Christian Themba Msimang,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/826,za.org.pa.www/core_organisation/173,Alternate Member,
Joint Standing on Intelligence,Christian Themba Msimang,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/826,za.org.pa.www/core_organisation/192,Alternate Member,
Ad Hoc Committee on Coordinated Oversight on Service Delivery,Christian Themba Msimang,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/826,za.org.pa.www/core_organisation/143,Alternate Member,
Ad Hoc Committee on General Intelligence Laws Amendment Bill (NA),Christian Themba Msimang,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/826,za.org.pa.www/core_organisation/145,Alternate Member,
Rural Development and Land Reform,Christian Themba Msimang,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/826,za.org.pa.www/core_organisation/236,Alternate Member,
"Agriculture, Forestry and Fisheries",Christian Themba Msimang,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/826,za.org.pa.www/core_organisation/155,Alternate Member,
