person_name,nature,number,source_url,company_name,report,nominal_value
Mwelo Nonkonyana,Ordinary,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/863,Metropolitan,Ethics Full Report 2012,R10 000
Mwelo Nonkonyana,Ordinary,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/863,Old Mutual,Ethics Full Report 2012,R17 000
Mwelo Nonkonyana,Ordinary,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/863,Lazarus Biotechnologies,Ethics Full Report 2012,R5 000
Mwelo Nonkonyana,Ordinary,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/863,UG2 Platinum LZP,Ethics Full Report 2012,R8 000
Mwelo Nonkonyana,Ordinary,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/863,Post Office,Ethics Full Report 2012,R5 000
Mwelo Nonkonyana,Ordinary,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/863,Sanlam,Ethics Full Report 2013,R5 000
Mwelo Nonkonyana,Ordinary,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/863,Sasol,Ethics Full Report 2013,R5 000
Mwelo Nonkonyana,Ordinary,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/863,Prosperity,Ethics Full Report 2013,R10 000
Mwelo Nonkonyana,Ordinary,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/863,Bathu Batho,Ethics Full Report 2013,R20 000
Mwelo Nonkonyana,Ordinary,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/863,Metropolitan,Ethics Full Report 2013,R10 000
Mwelo Nonkonyana,Ordinary,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/863,Old Mutual,Ethics Full Report 2013,R17 000
Mwelo Nonkonyana,Ordinary,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/863,Lazarus Biotechnologies,Ethics Full Report 2013,R5 000
Mwelo Nonkonyana,,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/863,UG2 Platinum LZP,Ethics Full Report 2013,R8 000
Mwelo Nonkonyana,Ordinary,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/863,Post Office,Ethics Full Report 2013,R5 000
Mwelo Nonkonyana,Ordinary,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/863,Old Mutual,2011 2012 MI Full List,R15 000
Mwelo Nonkonyana,Ordinary,20 000,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/863,UG2 Platinum LZP,2011 2012 MI Full List,R7 750
Mwelo Nonkonyana,Ordinary,2 500,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/863,Lazarus Biotechnologies,2011 2012 MI Full List,R3 000
Mwelo Nonkonyana,Ordinary,2 000,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/863,Sasol,2011 2012 MI Full List,R5 000
Mwelo Nonkonyana,Ordinary,2 000,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/863,Post Office,2011 2012 MI Full List,R5 000
Mwelo Nonkonyana,Ordinary,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/863,Metropolitan,2011 2012 MI Full List,R10 000
Mwelo Nonkonyana,Ordinary,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/863,Prosperity,2011 2012 MI Full List,R10 000
Mwelo Nonkonyana,Ordinary,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/863,Batu Batho,2011 2012 MI Full List,R20 000
Mzameni Richard Mdakane,Shares,20,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/777,MRK Construction,2010Disclosure,R100 p.s.
Mzameni Richard Mdakane,On behalf of SAMCO,15,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/777,Sesikhone Systems [Deregistered],2010Disclosure,
Mzameni Richard Mdakane,,6,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/777,Midenga Resources,2010Disclosure,R1 000 p.s.
Mzameni Richard Mdakane,-,10,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/777,Gikho International education Services Centre,2010Disclosure,R50.00 p.s.
Mzameni Richard Mdakane,-,-,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/777,South Africa - China Friendship Ass.,2010Disclosure,-
Mzameni Richard Mdakane,,40,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/777,Midway Holdings [Group of Companies],Ethics Full Report 2012,R1 000 per share
Mzameni Richard Mdakane,,10,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/777,Mudenga Resources [Dormant],Ethics Full Report 2012,R100.00
Mzameni Richard Mdakane,,20,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/777,MRK Construction [Dormant],Ethics Full Report 2012,
Mzameni Richard Mdakane,,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/777,Sesikhona Meterings [Deregistered],Ethics Full Report 2012,
Mzameni Richard Mdakane,,20,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/777,MRK Construction [Dormant],Ethics Full Report 2013,
Mzameni Richard Mdakane,,40,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/777,Midway Holdings [Resigned - no shares],Ethics Full Report 2013,R1 000 p/s
Mzameni Richard Mdakane,,10,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/777,Mndengu Resources [Dormant],Ethics Full Report 2013,R1 000
Mzameni Richard Mdakane,,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/777,Sesikhona [Deregistered],Ethics Full Report 2013,
Mzameni Richard Mdakane,,20,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/777,MRK Construction [Dormant],2011 2012 MI Full List,R100.00
Mzameni Richard Mdakane,SANCO - GP,15,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/777,[Dormant],2011 2012 MI Full List,
Mzameni Richard Mdakane,,6,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/777,[Dormant],2011 2012 MI Full List,R100.00
Mzameni Richard Mdakane,,10,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/777,Service [Dormant],2011 2012 MI Full List,R50.00
Mzameni Richard Mdakane,,25%,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/777,Midway Turo (Pty) Ltd,2011 2012 MI Full List,
Mzameni Richard Mdakane,making,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/777,Friendship Association,2011 2012 MI Full List,
Mzunani Roseberry Sonto,Ordinary,5,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/949,Richacres Investments Five (Pty) Ltd,2010Disclosure,R1.00
Mzunani Roseberry Sonto,Ordinary,5,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/949,Colossus Cape Developments (Pty) Ltd,2010Disclosure,
Mzunani Roseberry Sonto,Ordinary,5,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/949,Colossus Cape Development (Pty) Ltd,Ethics Full Report 2012,
Mzunani Roseberry Sonto,Ordinary,5,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/949,Rich Acres Investments Five 9Pty) Ltd,Ethics Full Report 2012,
Mzunani Roseberry Sonto,Ordinary,5,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/949,Colossus Cape Development (Pty) Ltd,Ethics Full Report 2013,
Mzunani Roseberry Sonto,Ordinary,5,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/949,Rich Acres Investment Five (Pty) Ltd,Ethics Full Report 2013,
Mzunani Roseberry Sonto,"""",5,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/949,(Pty) Ltd,2011 2012 MI Full List,
Mzunani Roseberry Sonto,Ordinary,5,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/949,(Pty) Ltd,2011 2012 MI Full List,R1.00
Narend Singh,Investment,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/933,Old Mutual Frontiers,2010Disclosure,"R75,000"
Narend Singh,Demutualisation,700,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/933,Old Mutual,2010Disclosure,"R12,72 per share"
Narend Singh,Demutualisation,1128,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/933,Sanlam,2010Disclosure,"R23,10 per share"
Narend Singh,Shares,159,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/933,Adcorp,2010Disclosure,"R27,00 per share"
Narend Singh,Shares,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/933,Sasol,2010Disclosure,"R18,300"
Narend Singh,Living Annuity,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/933,Absa Aims Living Annuity,2010Disclosure,"R1,674,826.96"
Narend Singh,Investment,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/933,Old Mutual,Ethics Full Report 2012,R183 564.00
Narend Singh,Demutualisation,700,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/933,Old Mutual,Ethics Full Report 2012,R13.50ps
Narend Singh,Demutualisation,1 128,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/933,Sanlam,Ethics Full Report 2012,+-R25.00ps
Narend Singh,Shares,159,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/933,Adcorp,Ethics Full Report 2012,+-R30.00ps
Narend Singh,Shares,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/933,Sasol,Ethics Full Report 2012,R18 300.00
Narend Singh,Living Annuity,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/933,ABSA,Ethics Full Report 2012,"R1,8ml"
Narend Singh,Investment,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/933,Old Mutual,Ethics Full Report 2013,R200 000
Narend Singh,Demutualisation,700,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/933,Old Mutual,Ethics Full Report 2013,"R13,50 p/s"
Narend Singh,Demutualisation,1 128,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/933,Sanlam,Ethics Full Report 2013,"+-R25,00 p/s"
Narend Singh,Shares,159,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/933,ADCORP,Ethics Full Report 2013,"+-R30,00 p/s"
Narend Singh,Shares,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/933,Sasol Inzalo,Ethics Full Report 2013,"R18 300,00"
Narend Singh,Investment,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/933,Old Mutual,2011 2012 MI Full List,R183 564
Narend Singh,Demutualisation,700,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/933,Old Mutual,2011 2012 MI Full List,R13.00 per share
Narend Singh,Demutualisation,1 128,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/933,Sanlam,2011 2012 MI Full List,-R23.10 per share
Narend Singh,Shares,159,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/933,Adcorp,2011 2012 MI Full List,- R27.00 per share
Narend Singh,Shares,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/933,Sasol,2011 2012 MI Full List,R18 300
Narend Singh,Living Annuity,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/933,Absa Aims Living Annuity,2011 2012 MI Full List,-R1.7 million
N B Gxowa,Ordinary,300,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/650,Vodacom,2010Disclosure,R200
N B Gxowa,Shares,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/650,Sanlam,2010Disclosure,
Ndabakayise Erasmus Gcwabaza,Unit Trist,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/635,ABSA,Ethics Full Report 2013,R1 000
N F Nyanda,Shares,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/876,Sasol,2010Disclosure,
N F Nyanda,Shares,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/876,Media 24,2010Disclosure,
N F Nyanda,Investment,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/876,Damon MPL SA,2010Disclosure,
N F Nyanda,Investment,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/876,Unit Trust,2010Disclosure,
N F Nyanda,Investment,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/876,Stanlib Investment,2010Disclosure,
N F Nyanda,Shares,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/876,Telecom,2010Disclosure,
N F Nyanda,Investment,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/876,Diamon MPL SA,2011 2012 MI Full List,
N F Nyanda,Investment,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/876,Unit Trust,2011 2012 MI Full List,
N F Nyanda,Investment,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/876,Stanlib,2011 2012 MI Full List,
N F Nyanda,Investment,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/876,Telecom,2011 2012 MI Full List,
N F Nyanda,Shares,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/876,Thandi Vivi,2011 2012 MI Full List,
N F Nyanda,Shares,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/876,Sasol,2011 2012 MI Full List,
N F Nyanda,Shares,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/876,Media 24,2011 2012 MI Full List,
Ngoako Abel Ramatlhodi,,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/903,Makgobaskloof Manor Trust,2010Disclosure,R3m +
Ngoako Abel Ramatlhodi,Shares,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/903,Zibediela Bricks (Pty),2010Disclosure,
Ngoako Abel Ramatlhodi,Shares,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/903,Legakabiwe Mining (Pty),2010Disclosure,
Ngoako Abel Ramatlhodi,Shares,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/903,Lithemba Investments (Pty),2010Disclosure,
Ngoako Abel Ramatlhodi,,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/903,Mamphore Family Trust,2010Disclosure,Newly registered
Ngoako Abel Ramatlhodi,,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/903,Magoebaskloof Manor Trust,Ethics Full Report 2012,
Ngoako Abel Ramatlhodi,,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/903,Zibediela Bricks (Pty),Ethics Full Report 2012,
Ngoako Abel Ramatlhodi,,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/903,Legakabiwe Mining (Pty),Ethics Full Report 2012,
Ngoako Abel Ramatlhodi,,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/903,Lithemba Investments (Pty),Ethics Full Report 2012,
Ngoako Abel Ramatlhodi,,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/903,Mampore Family Trust,Ethics Full Report 2012,
Ngoako Abel Ramatlhodi,,13%,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/903,Ice Fund Management (Pty),Ethics Full Report 2012,
Ngoako Abel Ramatlhodi,,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/903,Zbediela Bricks Pty,Ethics Full Report 2013,
Ngoako Abel Ramatlhodi,,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/903,Legakabiwe Mining Pty,Ethics Full Report 2013,
Ngoako Abel Ramatlhodi,,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/903,Lithemba Investments Pty,Ethics Full Report 2013,
Ngoako Abel Ramatlhodi,,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/903,Mampore Family Trust,Ethics Full Report 2013,
Ngoako Abel Ramatlhodi,,13%,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/903,Ice Fund Management Pty,Ethics Full Report 2013,
Ngoako Abel Ramatlhodi,,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/903,Magoebaskloof Manor Trust,Ethics Full Report 2013,
Ngoako Abel Ramatlhodi,,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/903,Legakabiwe Mining Pty,2011 2012 MI Full List,
Ngoako Abel Ramatlhodi,,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/903,Lithemba Investments Pty,2011 2012 MI Full List,
Ngoako Abel Ramatlhodi,,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/903,Mamphore Family Trust,2011 2012 MI Full List,
Ngoako Abel Ramatlhodi,,13%,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/903,Ice Fund Management Pty,2011 2012 MI Full List,
Ngoako Abel Ramatlhodi,,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/903,Zibediela Bricks Pty,2011 2012 MI Full List,+-R3m
Nhlanhla Musa Nene,"""N"" Shares",100,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/846,Metropolitan,2010Disclosure,+-R3000
Nhlanhla Musa Nene,'N' Shares,100,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/846,Metropolitan,Ethics Full Report 2012,+-R5 000
Nhlanhla Musa Nene,"""N"" Shares",100,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/846,Metropolitan,Ethics Full Report 2013,+-R5 000
Nhlanhla Musa Nene,"""N"" Shares",100,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/846,Metropolitan,2011 2012 MI Full List,+- R5 000
Nicolaas Deetlefs Du Toit,Ordinary,,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/611,KWV,2010Disclosure,+- R30 000
Nicolaas Deetlefs Du Toit,Ordinary,6 090,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/611,Capevin Holdings Limited,Ethics Full Report 2012,R40 000 approx
