report,company_type,person_name,company_name,source_url
2010Disclosure,Private Co.,Dirk Benjamin Feldman,Rentmeester Park Bus. Centre,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1030
2010Disclosure,-,Dirk Benjamin Feldman,New Style Butchery (Pty) Ltd Nigeria,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1030
2010Disclosure,General merchandising,Dirk Benjamin Feldman,Executive Merchandising CC [Resigned July 2010],http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1030
Ethics Full Report 2012,,Dirk Benjamin Feldman,Executive Merchandising - MD,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1030
Ethics Full Report 2012,Private Co.,Dirk Benjamin Feldman,Upstairs Cafe,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1030
Ethics Full Report 2012,Private Co.,Dirk Benjamin Feldman,Rentmeester Park Business Centre,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1030
Ethics Full Report 2012,,Dirk Benjamin Feldman,New Style Butchery (Ltd),http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1030
Ethics Full Report 2012,,Dirk Benjamin Feldman,Key of Africa Inf. Tech,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1030
Ethics Full Report 2013,CC,Dirk Benjamin Feldman,Executive Merchandising,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1030
Ethics Full Report 2013,Private Co.,Dirk Benjamin Feldman,Upstairs Cafe,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1030
Ethics Full Report 2013,Private Co.,Dirk Benjamin Feldman,Rentmeester Park Business Centre,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1030
Ethics Full Report 2013,,Dirk Benjamin Feldman,New Style Butchery,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1030
Ethics Full Report 2013,Private Co.,Dirk Benjamin Feldman,Key of Africa Inf. Tech.,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1030
2011 2012 MI Full List,Information,Dirk Benjamin Feldman,Key to Africa Inf. Technology,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1030
2011 2012 MI Full List,Private Co.,Dirk Benjamin Feldman,Upstairs Cafe,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1030
2011 2012 MI Full List,,Dirk Benjamin Feldman,Rentmeester Park Business Centre  Private Co.,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1030
2011 2012 MI Full List,-,Dirk Benjamin Feldman,Nigeria,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1030
2011 2012 MI Full List,General Merchandising,Dirk Benjamin Feldman,[Resigned July 2010],http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/1030
2010Disclosure,CC,Divili Wilson Mavunda,If Not Trading [Director],http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/763
Ethics Full Report 2012,Corporate Company,Divili Wilson Mavunda,If Not Trading CC,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/763
Ethics Full Report 2013,,Divili Wilson Mavunda,If Not Trading CC [Director],http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/763
2011 2012 MI Full List,Corporate Co.,Divili Wilson Mavunda,If Not Trading CC,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/763
Ethics Full Report 2012,NGO,Donald Mlindwa Gumede,Umgododla Community Service Provider,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/648
2011 2012 MI Full List,NGO,Donald Mlindwa Gumede,Provider,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/648
2010Disclosure,Private Co.,Dorothy Mapula Ramodibe,Dumelang Bagadi,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/904
2010Disclosure,Private Co.,Dorothy Mapula Ramodibe,Polelo Basading,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/904
2010Disclosure,Holding Co.,Dorothy Mapula Ramodibe,"SA Mining Subsidiaries [Holding Co.} - Nungu Trading, Sigmeseal; Victory Parade; National Pride; Finishing Touch; Finishing Touch, Rich Rewards",http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/904
2010Disclosure,Private Co.,Dorothy Mapula Ramodibe,Sign and Seal Trading 80,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/904
Ethics Full Report 2012,Private Company,Dorothy Mapula Ramodibe,Gemini Moon Trading 141,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/904
Ethics Full Report 2012,Private Co.,Dorothy Mapula Ramodibe,Mamanodi Investments,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/904
Ethics Full Report 2012,Private Co.,Dorothy Mapula Ramodibe,National Pride Trading 233,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/904
Ethics Full Report 2012,Private Co.,Dorothy Mapula Ramodibe,Nungu Trading 341,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/904
Ethics Full Report 2012,Private Co.,Dorothy Mapula Ramodibe,polelo Basading Investments,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/904
Ethics Full Report 2012,Private Co.,Dorothy Mapula Ramodibe,Rich Rewards Trading 111,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/904
Ethics Full Report 2012,Private Co.,Dorothy Mapula Ramodibe,SA Mining Management,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/904
Ethics Full Report 2012,Private Co.,Dorothy Mapula Ramodibe,Victory Parade Trading 69,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/904
Ethics Full Report 2013,Private Co.,Dorothy Mapula Ramodibe,Gemini Moon Trading,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/904
Ethics Full Report 2013,Private Co.,Dorothy Mapula Ramodibe,Mamanodi Inv.,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/904
Ethics Full Report 2013,Private Co.,Dorothy Mapula Ramodibe,National Pride Trading,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/904
Ethics Full Report 2013,Private Co.,Dorothy Mapula Ramodibe,Nungu Trading 341,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/904
Ethics Full Report 2013,Private Co.,Dorothy Mapula Ramodibe,Polelo Basading Inv.,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/904
Ethics Full Report 2013,Private Co.,Dorothy Mapula Ramodibe,Rich Rewards Trading III,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/904
Ethics Full Report 2013,Private Co.,Dorothy Mapula Ramodibe,SA Mining Management,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/904
Ethics Full Report 2013,Private Co.,Dorothy Mapula Ramodibe,Victory Parade Trading,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/904
2011 2012 MI Full List,Private Co.,Dorothy Mapula Ramodibe,Polelo Basadi,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/904
2011 2012 MI Full List,Private Co.,Dorothy Mapula Ramodibe,Sign,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/904
2011 2012 MI Full List,Holding Co.,Dorothy Mapula Ramodibe,Rich Rewards,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/904
2011 2012 MI Full List,Private Co.,Dorothy Mapula Ramodibe,Dumelang Basadi,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/904
2011 2012 MI Full List,Private Co.,Dorothy Mapula Ramodibe,Mamanodi Investments,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/904
2010Disclosure,Dormant,Dorries Eunice Dlakude,Sidlelakude Const. Enterprise,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/602
2010Disclosure,Water supply and other,Dorries Eunice Dlakude,Mashapula Const Enterprise,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/602
2010Disclosure,Undertakers,Dorries Eunice Dlakude,Dlakude Funerals CC,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/602
2010Disclosure,Construction and other,Dorries Eunice Dlakude,Mangoba and Mashapula JU,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/602
Ethics Full Report 2012,Construction and other,Dorries Eunice Dlakude,Mashapula and Mangoba JC,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/602
Ethics Full Report 2012,Undertaker [Funeral Parlour],Dorries Eunice Dlakude,Dlakude Funerals CC,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/602
Ethics Full Report 2012,Deregistered,Dorries Eunice Dlakude,Sidleakude Construction,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/602
Ethics Full Report 2012,Construction and other,Dorries Eunice Dlakude,Mastapula Construction Enterprise,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/602
Ethics Full Report 2013,[Deregistered],Dorries Eunice Dlakude,Sidlelakude Construction,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/602
Ethics Full Report 2013,Construction and other,Dorries Eunice Dlakude,Mashapula Construction Enterprise,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/602
Ethics Full Report 2013,Construction and other,Dorries Eunice Dlakude,Mashapula,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/602
Ethics Full Report 2013,Undertakers,Dorries Eunice Dlakude,Dlakude Funerals CC,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/602
2011 2012 MI Full List,Dormant,Dorries Eunice Dlakude,Sidlelakude Construction,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/602
2011 2012 MI Full List,Undertaker [Funeral Parlour],Dorries Eunice Dlakude,Dlakude Funerals CC,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/602
2011 2012 MI Full List,,Dorries Eunice Dlakude,Mashapula Construction Enterprise  Construction and other,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/602
2011 2012 MI Full List,Construction and other,Dorries Eunice Dlakude,Mashapula Mangoba JC,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/602
2010Disclosure,General CC,Dudu Hellen Mathebe,Kgethegile Trading-100,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/756
2010Disclosure,CC,Dudu Hellen Mathebe,Affirmative Auctioneers,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/756
2010Disclosure,Private Co.,Dudu Hellen Mathebe,Bafana Coaches,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/756
2010Disclosure,CC - not operational,Dudu Hellen Mathebe,Dumatsoks Trading,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/756
2010Disclosure,CC - Dormant,Dudu Hellen Mathebe,Jackpot Suppliers,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/756
2010Disclosure,CC - Dormant,Dudu Hellen Mathebe,Kgethegile Invest-100,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/756
2010Disclosure,CC - Dormant,Dudu Hellen Mathebe,Lapeng invest 119,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/756
2010Disclosure,CC - Dormant,Dudu Hellen Mathebe,Simama Multi Services,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/756
2010Disclosure,CC - Voluntary liquidation,Dudu Hellen Mathebe,Siyathuthuka Marketing,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/756
2010Disclosure,CC - Dormant,Dudu Hellen Mathebe,Thabile Construction 104,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/756
2010Disclosure,CC - Dormant,Dudu Hellen Mathebe,TNMP Consulting Engneers and Project Managers,http://za-new-import.popit.mysociety.org/api/v0.1/persons/za.org.pa.www/core_person/756
